1459670668660903941	https://twitter.com/twitter/statuses/1459670668660903941	Sat Nov 13 23:53:01 +0000 2021	What i find concerning is all the people i know who caved to this experimental vaccine are exhibiting extreme anger. Past rage.\n\nHas anyone else noticed this amongst loved ones? 🙏💪❤
1459670565661429764	https://twitter.com/twitter/statuses/1459670565661429764	Sat Nov 13 23:52:36 +0000 2021	@yuhlovedrea Im in canada :( but thank u 💕i tried a couple local pharmacies but they’re all out. Im going to see if canada has one of those vaccine finder websites too
1459670561840406529	https://twitter.com/twitter/statuses/1459670561840406529	Sat Nov 13 23:52:35 +0000 2021	Poll for the vaccinated and unvaccinated (please share for best results) \n\nWhatever your opinion on covid or vaccines... \n\nDo you agree with how the government has managed things and the protocol/limitations they mandate including vaccine mandates?
1459670494194507778	https://twitter.com/twitter/statuses/1459670494194507778	Sat Nov 13 23:52:19 +0000 2021	I support Aaron Rodgers.\nI support Letitia Wright.\nI support Emilio Estevez.\nI support Eric Clapton.\nI support Ice Cube.\nI support Nicki Minaj.\nI support Joe Rogan.\n\nFuck the vaccine. Do not comply.
1459670276556435463	https://twitter.com/twitter/statuses/1459670276556435463	Sat Nov 13 23:51:27 +0000 2021	Listening to the vaccinated repeatedly tell the world how terrified they are of the unvaccinated isn't exactly 'selling' the vaccine...
1459670208126373890	https://twitter.com/twitter/statuses/1459670208126373890	Sat Nov 13 23:51:11 +0000 2021	@Patriotgirl0000 I don't know... I was just told by the one scientist that invented the vaccine is to revolt.  Now is he a plant too, to say that, to ignite a civil war?  Man, I'm not trusting anyone in this process.  Everything is suspect and I question it all. I'm not so sure about Trump...
1459670044242239492	https://twitter.com/twitter/statuses/1459670044242239492	Sat Nov 13 23:50:32 +0000 2021	@kyle_penner I’m not vaccinated with the Covid-19 vaccine and neither will I ever be.  The vaccine doesn’t work.  Social distancing and restrictions don’t work either.  So y’all have fun with your boosters, me and mine are happy and healthy.
1459670042438778883	https://twitter.com/twitter/statuses/1459670042438778883	Sat Nov 13 23:50:32 +0000 2021	BREAKING: California School Board voted to reject vaccine mandate 🇺🇸
1459670019084750852	https://twitter.com/twitter/statuses/1459670019084750852	Sat Nov 13 23:50:26 +0000 2021	Pfizer is set to make $33.5 billion dollars from vaccines in 2021.\n\nPfizer is not liable for injury or death associated with their vaccines.\n\nPfizer has, on multiple occasions, lied, bribed doctors, knowingly caused harm, falsified data, and deliberately misled regulators.
1459669945437065217	https://twitter.com/twitter/statuses/1459669945437065217	Sat Nov 13 23:50:09 +0000 2021	Netherlands has record infections. They use covid passports. \n\nGermany has record infections. They use covid passports. \n\nAustria has record infections. They use covid passports. \n\nWhat's going on?
1459669922712211460	https://twitter.com/twitter/statuses/1459669922712211460	Sat Nov 13 23:50:03 +0000 2021	@chedancer @Covid19Critical yes , get vaccinated . the point of using ivm is not its an anti vaccination  program , -  if a fully vaccinated person gives ivm to another fully vaccinated person dying from covid in the hospital  , this shows  ivm is all about saving another human life , thats  what its  about
